Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,OneGet | oneget,251446,181986,433432,58.01,41.99,1135162,729151,1864313,60.89,39.11,41966,16865,58831,71.33,28.67
C#,quartznet | quartznet,283643,211150,494793,57.33,42.67,1376419,804275,2180694,63.12,36.88,49441,22652,72093,68.58,31.42
C#,dotnet-architecture | eShopOnContainers,279007,46531,325538,85.71,14.29,1439242,214874,1654116,87.01,12.99,47193,6437,53630,88.00,12.00
C#,reactiveui | refit,68680,6344,75024,91.54,8.46,302010,24484,326494,92.50,7.50,8434,633,9067,93.02,6.98
C#,Unity-Technologies | FPSSample,1459852,150565,1610417,90.65,9.35,6441079,628009,7069088,91.12,8.88,196679,13568,210247,93.55,6.45
C#,Microsoft | ailab,158748,32245,190993,83.12,16.88,737420,134913,872333,84.53,15.47,29328,3899,33227,88.27,11.73
C#,akkadotnet | akka.net,1652502,917313,2569815,64.30,35.70,6972577,3317788,10290365,67.76,32.24,243947,90488,334435,72.94,27.06
C#,Unity-Technologies | UnityCsReference,2874264,377926,3252190,88.38,11.62,14047371,1689611,15736982,89.26,10.74,454967,35172,490139,92.82,7.18
C#,picoe | Eto,1038318,347510,1385828,74.92,25.08,4092137,1296329,5388466,75.94,24.06,175361,34307,209668,83.64,16.36
C#,dotnet | BenchmarkDotNet,330762,43921,374683,88.28,11.72,1559417,188483,1747900,89.22,10.78,47031,4052,51083,92.07,7.93
C#,Microsoft | react-native-windows,258428,126854,385282,67.08,32.92,1173095,491788,1664883,70.46,29.54,48606,14657,63263,76.83,23.17
C#,aspnet | AspNetCore.Docs,648646,43663,692309,93.69,6.31,2965098,198754,3163852,93.72,6.28,102091,5007,107098,95.32,4.68
C#,Codeusa | Borderless-Gaming,38664,18586,57250,67.54,32.46,184499,79596,264095,69.86,30.14,6287,2262,8549,73.54,26.46
C#,StackExchange | Dapper,135819,45224,181043,75.02,24.98,544440,169121,713561,76.30,23.70,18974,3585,22559,84.11,15.89
C#,dotnetcore | surging,294448,124421,418869,70.30,29.70,1315482,475405,1790887,73.45,26.55,51809,16527,68336,75.82,24.18
C#,nopSolutions | nopCommerce,1153506,453863,1607369,71.76,28.24,6273076,1838193,8111269,77.34,22.66,181496,59391,240887,75.34,24.66
C#,Microsoft | VisualStudioUninstaller,12860,6440,19300,66.63,33.37,60998,25049,86047,70.89,29.11,2145,896,3041,70.54,29.46
C#,jellyfin | jellyfin,820592,196933,1017525,80.65,19.35,3760386,736259,4496645,83.63,16.37,143909,24674,168583,85.36,14.64
C#,PrismLibrary | Prism,345369,112675,458044,75.40,24.60,1805819,459335,2265154,79.72,20.28,49186,11854,61040,80.58,19.42
C#,mxgmn | WaveFunctionCollapse,6368,1045,7413,85.90,14.10,15064,4535,19599,76.86,23.14,643,35,678,94.84,5.16
C#,sta | websocket-sharp,82532,96761,179293,46.03,53.97,336959,353319,690278,48.81,51.19,17036,12452,29488,57.77,42.23
C#,playgameservices | play-games-plugin-for-unity,147946,91902,239848,61.68,38.32,715928,373534,1089462,65.71,34.29,30593,9361,39954,76.57,23.43
C#,dotnet | cli,289080,39293,328373,88.03,11.97,1517469,173526,1690995,89.74,10.26,51908,2909,54817,94.69,5.31
C#,GoogleCloudPlatform | microservices-demo,40773,4203,44976,90.66,9.34,189735,17645,207380,91.49,8.51,5767,334,6101,94.53,5.47
C#,xunit | xunit,330039,66153,396192,83.30,16.70,1597868,260775,1858643,85.97,14.03,51520,6534,58054,88.74,11.26
